id,timestamp,type,group,value
22763,22763,3,1,114
22768,22768,5,1,36
22769,22769,3,1,274
22771,22771,4,1,254
22776,22776,0,1,722
22779,22779,6,1,28
22783,22783,0,1,911
22788,22788,3,1,723
22793,22793,0,1,51
22797,22797,3,1,461
22801,22801,4,1,95
22805,22805,6,1,34
22810,22810,1,1,29
22811,22811,1,1,82
22813,22813,0,1,740
22816,22816,3,1,186
22820,22820,4,1,682
22825,22825,5,1,47
22826,22826,3,1,663
22828,22828,2,1,957
22830,22830,6,1,5
22832,22832,4,1,151
22837,22837,2,1,155
22842,22842,4,1,812
22846,22846,1,1,36
22848,22848,4,1,157
22851,22851,0,1,412
22853,22853,0,1,896
22856,22856,1,1,68
22857,22857,0,1,549
22860,22860,4,1,685
22865,22865,5,1,61
22866,22866,3,1,918
22867,22867,2,1,835
22868,22868,2,1,613
22871,22871,5,1,60
22876,22876,6,1,47
22880,22880,4,1,651
22884,22884,6,1,41
22887,22887,6,1,31
22892,22892,0,1,496
22896,22896,3,1,502
22899,22899,5,1,4
22902,22902,6,1,2
22905,22905,3,1,618
22910,22910,3,1,755
22915,22915,6,1,2
22916,22916,2,1,749
22919,22919,3,1,466
22923,22923,0,1,564
22924,22924,6,1,56
22928,22928,0,1,816
22931,22931,6,1,82
22934,22934,5,1,24
22938,22938,0,1,484
22942,22942,2,1,952
22945,22945,0,1,269
22946,22946,3,1,673
22948,22948,5,1,19
22950,22950,3,1,146
22953,22953,6,1,62
22956,22956,4,1,523
22957,22957,5,1,48
22961,22961,4,1,731
22964,22964,2,1,983
22966,22966,2,1,899
22967,22967,0,1,554
22972,22972,0,1,809
22975,22975,4,1,707
22977,22977,4,1,907
22979,22979,6,1,37
22983,22983,1,1,22
22987,22987,6,1,25
22988,22988,2,1,494
22991,22991,3,1,528
22993,22993,4,1,885
22995,22995,6,1,50
22998,22998,2,1,693
23001,23001,3,1,617
23004,23004,3,1,393
23009,23009,0,1,302
23012,23012,1,1,31
23015,23015,1,1,65
23019,23019,0,1,357
23024,23024,1,1,75
23027,23027,1,1,89
23029,23029,6,1,78
23033,23033,2,1,618
23035,23035,3,1,29
23036,23036,1,1,5
23041,23041,5,1,88
23042,23042,3,1,529
23044,23044,0,1,607
23046,23046,5,1,77
23048,23048,0,1,835
23049,23049,6,1,26
23050,23050,3,1,614
23052,23052,6,1,9
23053,23053,6,1,100
23057,23057,2,1,748
23062,23062,3,1,11
23066,23066,5,1,13
23071,23071,6,1,71
23074,23074,0,1,801
23076,23076,5,1,29
23077,23077,5,1,29
23079,23079,3,1,313
23080,23080,4,1,318
23083,23083,4,1,948
23087,23087,4,1,305
23092,23092,4,1,658
23094,23094,4,1,428
23095,23095,4,1,761
23096,23096,4,1,424
23097,23097,3,1,919
23098,23098,1,1,100
23100,23100,0,1,74
23104,23104,4,1,183
23107,23107,0,1,573
23112,23112,6,1,41
23117,23117,2,1,685
23122,23122,6,1,60
23127,23127,4,1,564
23128,23128,5,1,47
23129,23129,5,1,19
23133,23133,5,1,57
23135,23135,3,1,613
23137,23137,4,1,531
23139,23139,1,1,35
23142,23142,3,1,54
23147,23147,4,1,329
23148,23148,1,1,65
23149,23149,3,1,355
23152,23152,6,1,38
23155,23155,2,1,194
23158,23158,6,1,84
23160,23160,5,1,16
23162,23162,5,1,41
23167,23167,2,1,714
23171,23171,1,1,28
23173,23173,3,1,630
23178,23178,0,1,629
23179,23179,2,1,38
23183,23183,4,1,905
23188,23188,4,1,360
23190,23190,1,1,37
23192,23192,0,1,409
23193,23193,3,1,216
23198,23198,0,1,239
23200,23200,4,1,740
23201,23201,5,1,7
23204,23204,4,1,667
23205,23205,0,1,149
23207,23207,1,1,29
23208,23208,0,1,286
23213,23213,5,1,45
23214,23214,1,1,1
23217,23217,5,1,30
23219,23219,1,1,96
23221,23221,1,1,75
23223,23223,1,1,23
23228,23228,2,1,931
23230,23230,6,1,83
23231,23231,6,1,79
23235,23235,0,1,511
23236,23236,0,1,522
23239,23239,2,1,903
23240,23240,4,1,294
23242,23242,1,1,34
23245,23245,1,1,9
23248,23248,4,1,177
23253,23253,1,1,73
23256,23256,6,1,3
23257,23257,2,1,597
23262,23262,3,1,353
23265,23265,4,1,155
23269,23269,6,1,18
23272,23272,0,1,555
23275,23275,0,1,808
23279,23279,4,1,558
23282,23282,3,1,637
23283,23283,1,1,55
23284,23284,1,1,37
23288,23288,3,1,469
23293,23293,6,1,27
23297,23297,4,1,798
23302,23302,2,1,472
23307,23307,4,1,497
23309,23309,5,1,89
23312,23312,3,1,160
23317,23317,2,1,847
23321,23321,4,1,182
23323,23323,5,1,20
23327,23327,2,1,186
23331,23331,1,1,57
23332,23332,1,1,60
23333,23333,4,1,365
23337,23337,4,1,978
23338,23338,2,1,205
23339,23339,5,1,96
23343,23343,1,1,69
23347,23347,2,1,684
23349,23349,4,1,24
23354,23354,5,1,71
23358,23358,4,1,748
23361,23361,2,1,783
23363,23363,6,1,36
23366,23366,5,1,13
23371,23371,1,1,74
23372,23372,4,1,203
23374,23374,5,1,5
23376,23376,1,1,4
23379,23379,5,1,40
23383,23383,0,1,428
23385,23385,1,1,11
23390,23390,4,1,761
23395,23395,2,1,332
23397,23397,5,1,94
23402,23402,6,1,17
23406,23406,5,1,21
23409,23409,6,1,30
23413,23413,0,1,413
23414,23414,0,1,892
23416,23416,0,1,322
23421,23421,2,1,35
23423,23423,2,1,890
23427,23427,3,1,228
23432,23432,6,1,5
23434,23434,5,1,53
23436,23436,6,1,69
23441,23441,4,1,288
23444,23444,1,1,61
23449,23449,3,1,434
23451,23451,2,1,382
23453,23453,2,1,707
23456,23456,4,1,147
23457,23457,6,1,33
23459,23459,1,1,94
23463,23463,2,1,851
23464,23464,1,1,2
23468,23468,2,1,727
23472,23472,1,1,13
23473,23473,6,1,79
23476,23476,3,1,952
23478,23478,4,1,595
23482,23482,2,1,535
23485,23485,6,1,89
23487,23487,4,1,189
23490,23490,2,1,891
23494,23494,3,1,342
23495,23495,0,1,479
23500,23500,3,1,497
23502,23502,3,1,775
23507,23507,5,1,61
23512,23512,5,1,96
23516,23516,3,1,481
23517,23517,1,1,9
23521,23521,6,1,91
23525,23525,2,1,147
23526,23526,2,1,823
23528,23528,2,1,707
23530,23530,3,1,6
23535,23535,5,1,64
23540,23540,6,1,7
23544,23544,5,1,70
23547,23547,3,1,127
23552,23552,5,1,93
23553,23553,6,1,80
23558,23558,5,1,90
23559,23559,4,1,377
23562,23562,0,1,733
23564,23564,2,1,575
23565,23565,6,1,38
23570,23570,6,1,22
23575,23575,5,1,46
23578,23578,1,1,78
23583,23583,3,1,229
23584,23584,4,1,948
23585,23585,2,1,705
23586,23586,1,1,50
23589,23589,5,1,52
23591,23591,5,1,57
23592,23592,4,1,159
23597,23597,0,1,868
23602,23602,5,1,54
23603,23603,1,1,42
23607,23607,6,1,3
23612,23612,2,1,240
23617,23617,2,1,203
23622,23622,4,1,403
23624,23624,2,1,112
23628,23628,4,1,818
23631,23631,6,1,8
23632,23632,2,1,164
23633,23633,4,1,670
23638,23638,4,1,312
23639,23639,4,1,693
23643,23643,3,1,446
23644,23644,6,1,48
23649,23649,1,1,1
23654,23654,5,1,89
23659,23659,4,1,103
23660,23660,3,1,742
23665,23665,1,1,56
23668,23668,5,1,14
23670,23670,4,1,264
23675,23675,5,1,65
23679,23679,0,1,613
23684,23684,4,1,139
23688,23688,1,1,67
23692,23692,0,1,427
23693,23693,5,1,63
23694,23694,6,1,54
23699,23699,3,1,887
23704,23704,4,1,464
23705,23705,1,1,91
23707,23707,1,1,42
23709,23709,4,1,297
23711,23711,5,1,80
23715,23715,1,1,50
23716,23716,6,1,24
23718,23718,2,1,3
23719,23719,3,1,148
23720,23720,6,1,73
23725,23725,2,1,878
23729,23729,4,1,580
23734,23734,2,1,350
23738,23738,6,1,40
23743,23743,3,1,630
23746,23746,2,1,538
23750,23750,6,1,83
23751,23751,3,1,943
23755,23755,2,1,993
23759,23759,1,1,26
23761,23761,1,1,17
23764,23764,1,1,75
23767,23767,4,1,175
23769,23769,1,1,42
23774,23774,0,1,264
23775,23775,3,1,699
23777,23777,1,1,63
23782,23782,2,1,53
23787,23787,3,1,920
23791,23791,0,1,199
23795,23795,3,1,426
23800,23800,2,1,384
23803,23803,5,1,90
23805,23805,5,1,88
23808,23808,4,1,323
23809,23809,0,1,636
23812,23812,6,1,42
23816,23816,4,1,839
23821,23821,1,1,19
23825,23825,1,1,60
23828,23828,4,1,40
23829,23829,3,1,727
23832,23832,3,1,57
23834,23834,3,1,232
23839,23839,2,1,197
23842,23842,4,1,53
23845,23845,4,1,343
23848,23848,5,1,26
23849,23849,0,1,803
23851,23851,1,1,98
23852,23852,5,1,74
23855,23855,2,1,559
23860,23860,0,1,195
23865,23865,3,1,962
23866,23866,1,1,95
23868,23868,1,1,90
23873,23873,6,1,80
23875,23875,2,1,555
23880,23880,2,1,764
23885,23885,4,1,91
23886,23886,3,1,693
23890,23890,3,1,313
23891,23891,4,1,667
23893,23893,5,1,36
23896,23896,5,1,40
23900,23900,0,1,204
23901,23901,6,1,92
23903,23903,4,1,390
23908,23908,5,1,18
23911,23911,5,1,36
23915,23915,2,1,876
23919,23919,1,1,48
23923,23923,6,1,30
23927,23927,3,1,390
23929,23929,6,1,51
23934,23934,0,1,30
23937,23937,2,1,811
23940,23940,2,1,444
23945,23945,1,1,45
23948,23948,2,1,536
23951,23951,6,1,67
23956,23956,0,1,736
23957,23957,3,1,384
23959,23959,1,1,43
23960,23960,4,1,236
23963,23963,2,1,586
23968,23968,1,1,32
23973,23973,0,1,358
23978,23978,4,1,782
23980,23980,3,1,124
23981,23981,2,1,209
23984,23984,3,1,379
23989,23989,0,1,278
23994,23994,1,1,10
23999,23999,3,1,626
24003,24003,4,1,571
24004,24004,3,1,833
24006,24006,2,1,261
24009,24009,5,1,33
24013,24013,2,1,519
24016,24016,5,1,95
24019,24019,0,1,279
24022,24022,6,1,35
24026,24026,4,1,876
24029,24029,5,1,50
24034,24034,5,1,89
24038,24038,4,1,716
24042,24042,4,1,814
24043,24043,0,1,416
24048,24048,2,1,896
24051,24051,2,1,14
24053,24053,6,1,5
24058,24058,0,1,209
24063,24063,6,1,45
24066,24066,6,1,9
24067,24067,5,1,92
24068,24068,2,1,724
24071,24071,6,1,40
24072,24072,2,1,243
24074,24074,0,1,38
24076,24076,0,1,392
24077,24077,4,1,331
24079,24079,4,1,317
24084,24084,3,1,533
24087,24087,0,1,403
24090,24090,2,1,388
24093,24093,0,1,943
24095,24095,1,1,87
24098,24098,5,1,6
24102,24102,4,1,915
24105,24105,3,1,973
24108,24108,0,1,624
24112,24112,1,1,59
24117,24117,1,1,34
24119,24119,1,1,24
24124,24124,1,1,22
24127,24127,2,1,508
24130,24130,4,1,144
24131,24131,6,1,90
24136,24136,4,1,253
24139,24139,3,1,124
24141,24141,0,1,715
24143,24143,2,1,285
24147,24147,1,1,75
24149,24149,3,1,900
24151,24151,3,1,799
24156,24156,1,1,13
24161,24161,0,1,465
24162,24162,4,1,43
24163,24163,0,1,201
24166,24166,4,1,573
24170,24170,5,1,48
24174,24174,4,1,803
24176,24176,3,1,126
24181,24181,0,1,504
24186,24186,1,1,86
24191,24191,4,1,343
24194,24194,4,1,617
24197,24197,5,1,68
24201,24201,4,1,593
24205,24205,4,1,920
24208,24208,5,1,22
24211,24211,3,1,166
24212,24212,5,1,92
24214,24214,4,1,515
24217,24217,2,1,785
24219,24219,3,1,225
24224,24224,3,1,958
24229,24229,0,1,993
24233,24233,0,1,503
24234,24234,2,1,5
24237,24237,4,1,142
24238,24238,4,1,341
24241,24241,0,1,415
24243,24243,2,1,396
24246,24246,2,1,882
24249,24249,2,1,479
24254,24254,5,1,17
24257,24257,1,1,58
24261,24261,2,1,23
24263,24263,3,1,542
24264,24264,6,1,54
24267,24267,5,1,20
24270,24270,2,1,861
24271,24271,5,1,40
24272,24272,4,1,264
24277,24277,5,1,7
24280,24280,6,1,34
24281,24281,2,1,975
24282,24282,4,1,717
24284,24284,1,1,45
24289,24289,5,1,96
24293,24293,2,1,262
24294,24294,1,1,29
24298,24298,1,1,91
24299,24299,1,1,42
24301,24301,6,1,99
24305,24305,6,1,6
24310,24310,4,1,38
24311,24311,3,1,574
24316,24316,0,1,224
24319,24319,5,1,73
24323,24323,1,1,99
24328,24328,5,1,18
24332,24332,3,1,257
24334,24334,1,1,96
24339,24339,2,1,109
24340,24340,2,1,122
24343,24343,4,1,779
24344,24344,2,1,908
24346,24346,4,1,612
24349,24349,2,1,738
24351,24351,6,1,56
24355,24355,0,1,948
24358,24358,3,1,942
24362,24362,0,1,233
24365,24365,2,1,416
24369,24369,2,1,963
24371,24371,6,1,31
24372,24372,5,1,63
24375,24375,6,1,55
24376,24376,3,1,516
24380,24380,3,1,348
24381,24381,5,1,30
24383,24383,4,1,91
24387,24387,1,1,54
24388,24388,3,1,514
24392,24392,6,1,30
24393,24393,0,1,419
24394,24394,1,1,33
24399,24399,0,1,106
24403,24403,3,1,334
24405,24405,0,1,52
24406,24406,2,1,754
24407,24407,6,1,68
24412,24412,6,1,61
24415,24415,1,1,45
24417,24417,4,1,675
24420,24420,1,1,75
24422,24422,5,1,65
24424,24424,6,1,34
24429,24429,4,1,561
24434,24434,3,1,655
24436,24436,1,1,64
24437,24437,2,1,656
24438,24438,5,1,76
24439,24439,0,1,51
24441,24441,6,1,30
24446,24446,1,1,30
24449,24449,0,1,182
24454,24454,6,1,57
24459,24459,4,1,335
24464,24464,0,1,455
24467,24467,2,1,427
24471,24471,5,1,45
24472,24472,5,1,39
24476,24476,6,1,36
24481,24481,5,1,2
24483,24483,0,1,419
24486,24486,3,1,691
24487,24487,6,1,47
24490,24490,5,1,4
24492,24492,0,1,578
24494,24494,3,1,18
24499,24499,0,1,61
24504,24504,3,1,500
24509,24509,5,1,63
24513,24513,0,1,303
24514,24514,4,1,757
24518,24518,5,1,58
24523,24523,6,1,31
24524,24524,4,1,990
24526,24526,5,1,89
24527,24527,5,1,22
24531,24531,1,1,15
24535,24535,6,1,15
24536,24536,0,1,272
24540,24540,1,1,84
24543,24543,4,1,21
24546,24546,0,1,823
24551,24551,1,1,63
24554,24554,6,1,88
24559,24559,4,1,363
24562,24562,2,1,306
24563,24563,2,1,611
24568,24568,4,1,843
24573,24573,0,1,573
24577,24577,4,1,863
24581,24581,1,1,6
24583,24583,5,1,52
24585,24585,5,1,43
24586,24586,0,1,890
24588,24588,5,1,22
24592,24592,3,1,962
24595,24595,3,1,395
24599,24599,5,1,96
24601,24601,5,1,87
24605,24605,6,1,39
24609,24609,0,1,374
24610,24610,2,1,756
24615,24615,3,1,337
24618,24618,1,1,73
24622,24622,1,1,81
24624,24624,4,1,570
24628,24628,3,1,789
24629,24629,3,1,374
24632,24632,3,1,968
24635,24635,2,1,278
24637,24637,4,1,323
24638,24638,2,1,855
24643,24643,0,1,555
24647,24647,6,1,98
24652,24652,0,1,933
24657,24657,1,1,67
24661,24661,6,1,98
24665,24665,1,1,28
24670,24670,4,1,965
24673,24673,2,1,253
24676,24676,3,1,436
24677,24677,1,1,58
24682,24682,3,1,591
24684,24684,1,1,86
24687,24687,2,1,536
24690,24690,4,1,820
24694,24694,3,1,18
24696,24696,4,1,122
24698,24698,4,1,967
24700,24700,5,1,84
24701,24701,2,1,650
24705,24705,1,1,97
24707,24707,5,1,33
24712,24712,0,1,823
24716,24716,0,1,24
24718,24718,4,1,732
24721,24721,6,1,98
24726,24726,6,1,34
24731,24731,1,1,5
24734,24734,3,1,924
24739,24739,2,1,546
24742,24742,4,1,286
24744,24744,6,1,58
24745,24745,2,1,532
24749,24749,2,1,174
24752,24752,0,1,327
24756,24756,3,1,384
24759,24759,3,1,4
24764,24764,0,1,905
24769,24769,3,1,686
24771,24771,6,1,31
24774,24774,5,1,10
24779,24779,6,1,31
24783,24783,1,1,75
24788,24788,5,1,55
24791,24791,6,1,85
24796,24796,0,1,607
24797,24797,6,1,27
24802,24802,4,1,232
24807,24807,0,1,154
24808,24808,3,1,863
24810,24810,5,1,18
24813,24813,1,1,5
24814,24814,2,1,43
24817,24817,3,1,788
24822,24822,2,1,201
24826,24826,0,1,825
24829,24829,0,1,578
24830,24830,5,1,50
24835,24835,2,1,110
24840,24840,2,1,423
24842,24842,1,1,38
24846,24846,3,1,214
24850,24850,2,1,582
24855,24855,1,1,75
24860,24860,5,1,61
24863,24863,1,1,44
24868,24868,1,1,55
24873,24873,3,1,313
24876,24876,0,1,465
24880,24880,6,1,40
24883,24883,2,1,411
24884,24884,6,1,21
24885,24885,0,1,737
24886,24886,1,1,5
24888,24888,6,1,1
24893,24893,2,1,785
24895,24895,0,1,308
24899,24899,0,1,71
24900,24900,6,1,54
24902,24902,6,1,88
24907,24907,6,1,24
24909,24909,3,1,557
24913,24913,6,1,93
24916,24916,3,1,755
24921,24921,3,1,528
24925,24925,0,1,305
24926,24926,2,1,294
24927,24927,6,1,53
24928,24928,0,1,41
24929,24929,2,1,825
24934,24934,6,1,69
24935,24935,6,1,60
24938,24938,1,1,40
24939,24939,3,1,44
24941,24941,4,1,103
24946,24946,5,1,14
24948,24948,3,1,536
24951,24951,2,1,359
24955,24955,1,1,57
24958,24958,5,1,87
24961,24961,0,1,591
24965,24965,5,1,10
24968,24968,4,1,253
24971,24971,0,1,8
24973,24973,6,1,87
24978,24978,2,1,931
24980,24980,5,1,87
24983,24983,2,1,623
24984,24984,6,1,70
24989,24989,1,1,9
24994,24994,2,1,474
24997,24997,1,1,7
25002,25002,4,1,97
25005,25005,1,1,7
25007,25007,0,1,101
25012,25012,4,1,268
25014,25014,3,1,61
25016,25016,1,1,16
25021,25021,3,1,941
25022,25022,2,1,311
25025,25025,4,1,363
25028,25028,4,1,445
25032,25032,5,1,75
25033,25033,5,1,10
25037,25037,6,1,83
25041,25041,0,1,464
25042,25042,3,1,353
25043,25043,3,1,221
25045,25045,4,1,496
25048,25048,6,1,36
25050,25050,0,1,129
25055,25055,4,1,290
25057,25057,6,1,19
25058,25058,4,1,983
25062,25062,1,1,76
25065,25065,2,1,481
25070,25070,3,1,722
25074,25074,1,1,19
25079,25079,5,1,94
25080,25080,2,1,212
25082,25082,0,1,913
25085,25085,6,1,69
25090,25090,2,1,443
25091,25091,0,1,691
25096,25096,0,1,994
25101,25101,0,1,116
25105,25105,1,1,23
25107,25107,3,1,635
25109,25109,0,1,818
25112,25112,1,1,47
25116,25116,2,1,45
25120,25120,5,1,83
25125,25125,4,1,336
25127,25127,5,1,66
25132,25132,3,1,140
25137,25137,6,1,42
25140,25140,1,1,62
25144,25144,4,1,823
25149,25149,5,1,73
25150,25150,2,1,955
25151,25151,0,1,639
25153,25153,2,1,724
25156,25156,6,1,37
25159,25159,5,1,62
25164,25164,3,1,374
25168,25168,0,1,943
25169,25169,2,1,792
25174,25174,0,1,306
25178,25178,0,1,869
25180,25180,1,1,14
25181,25181,5,1,77
25182,25182,5,1,9
25187,25187,4,1,775
25191,25191,3,1,437
25195,25195,5,1,25
25196,25196,0,1,552
25199,25199,1,1,41
25200,25200,6,1,27
25202,25202,6,1,49
25207,25207,2,1,447
25208,25208,4,1,44
25212,25212,3,1,506
25213,25213,0,1,292
25216,25216,6,1,81
25218,25218,4,1,988
25223,25223,5,1,97
25227,25227,6,1,41
25228,25228,5,1,8
25231,25231,6,1,69
25236,25236,1,1,52
25239,25239,5,1,59
25243,25243,6,1,57
25247,25247,5,1,60
25252,25252,6,1,4
25253,25253,2,1,123
25255,25255,4,1,63
25259,25259,2,1,18
25263,25263,1,1,49
25267,25267,3,1,812
25272,25272,5,1,25
25273,25273,2,1,992
25278,25278,1,1,79
25281,25281,6,1,51
25284,25284,5,1,73
25286,25286,4,1,709
25289,25289,0,1,72
25294,25294,3,1,782
25297,25297,1,1,80
25302,25302,0,1,450
25305,25305,3,1,414
25307,25307,2,1,981
25309,25309,2,1,229
25312,25312,5,1,97
25317,25317,4,1,768
25320,25320,2,1,853
25321,25321,2,1,512
25325,25325,0,1,809
25329,25329,3,1,18
25332,25332,2,1,762
25334,25334,0,1,63
25339,25339,2,1,66
25343,25343,0,1,5
25347,25347,5,1,33
25350,25350,5,1,96
25355,25355,1,1,51
25359,25359,1,1,20
25360,25360,4,1,159
25365,25365,0,1,795
25366,25366,2,1,688
25370,25370,4,1,228
25374,25374,4,1,957
25376,25376,4,1,922
25379,25379,4,1,425
25381,25381,3,1,714
25383,25383,2,1,160
25388,25388,3,1,306
25393,25393,6,1,50
25395,25395,5,1,31
25398,25398,0,1,711
25399,25399,3,1,799
25401,25401,0,1,168
25402,25402,5,1,8
25404,25404,6,1,15
25409,25409,3,1,359
25412,25412,4,1,650
25416,25416,2,1,643
25417,25417,0,1,227
25421,25421,3,1,550
25422,25422,0,1,518
25427,25427,5,1,74
25429,25429,6,1,45
25430,25430,4,1,636
25432,25432,5,1,2
25434,25434,4,1,467
25436,25436,6,1,13
25441,25441,3,1,947
25443,25443,6,1,40
25444,25444,3,1,583
25449,25449,0,1,606
25454,25454,6,1,27
25456,25456,0,1,925
25458,25458,0,1,23
25459,25459,1,1,1
25460,25460,0,1,126
25462,25462,1,1,46
25467,25467,0,1,152
25471,25471,4,1,332
25475,25475,6,1,79
25480,25480,0,1,707
25482,25482,5,1,100
25485,25485,4,1,215
25488,25488,0,1,402
25493,25493,1,1,100
25497,25497,1,1,55
25501,25501,0,1,184
25502,25502,5,1,48
25507,25507,3,1,220
25510,25510,1,1,37
25512,25512,0,1,707
25517,25517,5,1,19
25520,25520,3,1,215
25523,25523,5,1,84
25527,25527,1,1,45
25529,25529,2,1,268
25531,25531,5,1,14
25533,25533,4,1,598
25536,25536,6,1,57
25539,25539,0,1,415
25542,25542,1,1,65
25543,25543,1,1,2
25548,25548,4,1,846
25553,25553,6,1,87
25558,25558,0,1,212
25561,25561,6,1,58
25566,25566,5,1,15
25569,25569,0,1,491
25572,25572,5,1,74
25574,25574,2,1,822
25576,25576,5,1,59
25579,25579,5,1,32
25584,25584,0,1,962
25588,25588,3,1,748
25592,25592,0,1,314
25595,25595,5,1,40
25597,25597,5,1,91
25598,25598,6,1,31
25600,25600,2,1,778
25603,25603,1,1,97
25607,25607,6,1,62
25610,25610,2,1,839
25612,25612,6,1,46
25614,25614,1,1,33
25619,25619,6,1,20
25623,25623,3,1,877
25625,25625,2,1,11
25630,25630,2,1,355
25635,25635,2,1,888
25640,25640,1,1,22
25644,25644,1,1,58
25648,25648,5,1,50
25652,25652,0,1,664
25653,25653,2,1,699
25655,25655,2,1,386
25660,25660,4,1,306
25665,25665,4,1,655
25670,25670,5,1,20
25673,25673,5,1,13
25676,25676,1,1,33
25677,25677,6,1,2
25679,25679,3,1,737
25681,25681,0,1,52
25685,25685,6,1,52
25690,25690,4,1,236
25693,25693,2,1,188
25698,25698,3,1,500
25700,25700,2,1,809
25705,25705,1,1,60
25710,25710,5,1,19
25712,25712,4,1,132
25717,25717,0,1,670
25720,25720,3,1,933
25721,25721,3,1,237
25722,25722,6,1,48
25723,25723,6,1,12
25726,25726,4,1,593
25731,25731,3,1,63
25732,25732,4,1,953
25733,25733,0,1,156
25737,25737,1,1,33
25738,25738,0,1,654
25740,25740,2,1,97
25743,25743,3,1,305
25747,25747,1,1,29
25749,25749,2,1,370
25752,25752,3,1,769
25757,25757,3,1,70
25758,25758,0,1,722
25759,25759,1,1,86
25762,25762,3,1,688
25766,25766,2,1,533
25771,25771,1,1,36
25772,25772,0,1,469
25777,25777,3,1,460
25779,25779,0,1,127
25782,25782,5,1,40
25784,25784,3,1,994
25786,25786,1,1,36
25790,25790,0,1,899
25793,25793,6,1,35
25797,25797,5,1,11
25801,25801,3,1,947
25805,25805,4,1,183
25809,25809,0,1,567
25810,25810,1,1,17
25814,25814,6,1,72
25816,25816,5,1,17
25817,25817,3,1,332
25818,25818,6,1,79
25820,25820,4,1,153
25822,25822,0,1,717
25826,25826,5,1,87
25831,25831,6,1,22
25834,25834,2,1,65
25835,25835,6,1,28
25836,25836,1,1,87
25841,25841,2,1,316
25842,25842,6,1,28
25847,25847,6,1,6
25851,25851,1,1,24
25852,25852,3,1,445
25855,25855,6,1,34
25859,25859,6,1,10
25860,25860,1,1,89
25864,25864,5,1,85
25868,25868,6,1,49
25872,25872,2,1,262
25877,25877,2,1,717
25882,25882,1,1,3
25886,25886,6,1,50
25889,25889,5,1,13
25892,25892,2,1,68
25896,25896,0,1,201
25897,25897,1,1,58
25899,25899,6,1,37
25904,25904,4,1,729
25907,25907,3,1,958
25909,25909,0,1,2
25910,25910,5,1,91
25912,25912,0,1,396
25913,25913,6,1,61
25914,25914,4,1,451
25917,25917,6,1,26
25922,25922,0,1,304
25924,25924,0,1,136
25925,25925,2,1,338
25928,25928,0,1,556
25931,25931,5,1,9
25934,25934,1,1,19
25936,25936,0,1,468
25938,25938,1,1,1
25942,25942,2,1,502
25944,25944,1,1,2
25945,25945,3,1,959
25946,25946,2,1,452
25948,25948,3,1,840
25952,25952,2,1,120
25955,25955,2,1,426
25960,25960,5,1,82
25964,25964,0,1,360
25969,25969,3,1,379
25970,25970,1,1,40
25975,25975,6,1,4
25978,25978,3,1,994
25981,25981,1,1,99
25985,25985,3,1,952
25990,25990,2,1,601
25995,25995,4,1,435
25996,25996,4,1,109
25997,25997,1,1,65
25998,25998,1,1,46
26001,26001,3,1,220
26006,26006,4,1,555
26009,26009,0,1,217
26014,26014,6,1,91
26019,26019,6,1,6
26022,26022,0,1,881
26025,26025,4,1,193
26027,26027,0,1,615
26032,26032,6,1,89
26035,26035,4,1,945
26040,26040,4,1,725
26045,26045,3,1,431
26048,26048,2,1,614
26052,26052,0,1,834
26056,26056,4,1,97
26059,26059,3,1,91
26061,26061,3,1,308
26065,26065,1,1,74
26069,26069,4,1,20
26072,26072,5,1,15
26074,26074,6,1,40
26078,26078,6,1,70
26080,26080,4,1,226
26085,26085,1,1,45
26088,26088,3,1,817
26090,26090,4,1,58
26092,26092,2,1,527
26095,26095,4,1,812
26097,26097,4,1,422
26099,26099,1,1,16
26100,26100,6,1,53
26105,26105,1,1,74
26108,26108,5,1,97
26110,26110,5,1,37
26113,26113,1,1,29
26116,26116,2,1,661
26117,26117,5,1,27
26121,26121,5,1,82
26124,26124,4,1,53
26126,26126,3,1,722
26128,26128,5,1,11
26132,26132,1,1,46
26135,26135,6,1,60
26138,26138,2,1,812
26139,26139,0,1,45
26142,26142,1,1,76
26143,26143,6,1,91
26146,26146,1,1,22
26147,26147,4,1,763
26152,26152,2,1,971
26155,26155,0,1,415
26160,26160,2,1,459
26164,26164,1,1,22
26169,26169,6,1,12
26174,26174,0,1,329
26178,26178,3,1,827
26180,26180,6,1,3
26185,26185,1,1,80
26187,26187,5,1,12
26191,26191,3,1,630
26194,26194,6,1,34
26199,26199,3,1,750
26203,26203,6,1,87
26205,26205,2,1,265
26208,26208,0,1,398
26210,26210,0,1,866
26214,26214,6,1,7
26218,26218,1,1,91
26219,26219,3,1,552
26223,26223,2,1,402
26225,26225,6,1,98
26228,26228,5,1,44
26230,26230,2,1,648
26231,26231,1,1,4
26235,26235,2,1,206
26239,26239,2,1,997
26243,26243,5,1,97
26247,26247,5,1,63
26250,26250,6,1,49
26251,26251,1,1,40
26253,26253,4,1,555
26254,26254,6,1,4
26255,26255,2,1,421
26259,26259,3,1,583
26262,26262,3,1,65
26264,26264,4,1,589
26268,26268,0,1,397
26271,26271,1,1,62
26273,26273,3,1,607
26278,26278,4,1,310
26281,26281,0,1,777
26283,26283,3,1,566
26288,26288,3,1,690
26289,26289,4,1,876
26291,26291,3,1,47
26294,26294,4,1,148
26297,26297,4,1,967
26298,26298,6,1,68
26299,26299,3,1,232
26302,26302,3,1,19
26307,26307,5,1,43
26312,26312,2,1,471
